"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"5","4","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"5","5","2","1do2idsl","240","hl128-64_bs64_lr0.001_optnesterov"
"5","6","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"5","7","2","1do2idsl","415","hl128-64_bs64_lr0.001_optnesterov"
"5","8","2","1do2idsl","16","hl128-64_bs64_lr0.001_optnesterov"
"5","9","2","1do2idsl","325","hl128-64_bs64_lr0.001_optnesterov"
"6","0","2","1do2idsl","209","hl128-64_bs64_lr0.001_optnesterov"
"6","1","2","1do2idsl","5","hl128-64_bs64_lr0.001_optnesterov"
"6","2","2","1do2idsl","145","hl128-64_bs64_lr0.001_optnesterov"
"6","3","2","1do2idsl","80","hl128-64_bs64_lr0.001_optnesterov"
"6","4","2","1do2idsl","286","hl128-64_bs64_lr0.001_optnesterov"
"6","5","2","1do2idsl","1","hl128-64_bs64_lr0.001_optnesterov"
"6","6","2","1do2idsl","223","hl128-64_bs64_lr0.001_optnesterov"
"6","7","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"6","8","2","1do2idsl","51","hl128-64_bs64_lr0.001_optnesterov"
"6","9","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"7","0","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"7","1","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"7","2","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"7","3","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"7","4","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"7","5","2","1do2idsl","19","hl128-64_bs64_lr0.001_optnesterov"
"7","6","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"7","7","2","1do2idsl","898","hl128-64_bs64_lr0.001_optnesterov"
"7","8","2","1do2idsl","1","hl128-64_bs64_lr0.001_optnesterov"
"7","9","2","1do2idsl","82","hl128-64_bs64_lr0.001_optnesterov"
"8","0","2","1do2idsl","3","hl128-64_bs64_lr0.001_optnesterov"
"8","1","2","1do2idsl","2","hl128-64_bs64_lr0.001_optnesterov"
"8","2","2","1do2idsl","10","hl128-64_bs64_lr0.001_optnesterov"
"8","3","2","1do2idsl","21","hl128-64_bs64_lr0.001_optnesterov"
"8","4","2","1do2idsl","7","hl128-64_bs64_lr0.001_optnesterov"
"8","5","2","1do2idsl","1","hl128-64_bs64_lr0.001_optnesterov"
"8","6","2","1do2idsl","28","hl128-64_bs64_lr0.001_optnesterov"
"8","7","2","1do2idsl","14","hl128-64_bs64_lr0.001_optnesterov"
"8","8","2","1do2idsl","911","hl128-64_bs64_lr0.001_optnesterov"
"8","9","2","1do2idsl","3","hl128-64_bs64_lr0.001_optnesterov"
"9","0","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"9","1","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"9","2","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"9","3","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"9","4","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"9","5","2","1do2idsl","4","hl128-64_bs64_lr0.001_optnesterov"
"9","6","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"9","7","2","1do2idsl","67","hl128-64_bs64_lr0.001_optnesterov"
"9","8","2","1do2idsl","1","hl128-64_bs64_lr0.001_optnesterov"
"9","9","2","1do2idsl","928","hl128-64_bs64_lr0.001_optnesterov"
"0","0","1","a7ntv6j5","788","hl128-64_bs64_lr0.001_optmomentum"
"0","1","1","a7ntv6j5","13","hl128-64_bs64_lr0.001_optmomentum"
"0","2","1","a7ntv6j5","12","hl128-64_bs64_lr0.001_optmomentum"
"0","3","1","a7ntv6j5","87","hl128-64_bs64_lr0.001_optmomentum"
"0","4","1","a7ntv6j5","14","hl128-64_bs64_lr0.001_optmomentum"
"0","5","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"0","6","1","a7ntv6j5","65","hl128-64_bs64_lr0.001_optmomentum"
"0","7","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"0","8","1","a7ntv6j5","20","hl128-64_bs64_lr0.001_optmomentum"
"0","9","1","a7ntv6j5","1","hl128-64_bs64_lr0.001_optmomentum"
"1","0","1","a7ntv6j5","28","hl128-64_bs64_lr0.001_optmomentum"
"1","1","1","a7ntv6j5","897","hl128-64_bs64_lr0.001_optmomentum"
"1","2","1","a7ntv6j5","11","hl128-64_bs64_lr0.001_optmomentum"
"1","3","1","a7ntv6j5","45","hl128-64_bs64_lr0.001_optmomentum"
"1","4","1","a7ntv6j5","17","hl128-64_bs64_lr0.001_optmomentum"
"1","5","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"1","6","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"1","7","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"1","8","1","a7ntv6j5","2","hl128-64_bs64_lr0.001_optmomentum"
"1","9","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"2","0","1","a7ntv6j5","18","hl128-64_bs64_lr0.001_optmomentum"
"2","1","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"2","2","1","a7ntv6j5","621","hl128-64_bs64_lr0.001_optmomentum"
"2","3","1","a7ntv6j5","13","hl128-64_bs64_lr0.001_optmomentum"
"2","4","1","a7ntv6j5","240","hl128-64_bs64_lr0.001_optmomentum"
"2","5","1","a7ntv6j5","1","hl128-64_bs64_lr0.001_optmomentum"
"2","6","1","a7ntv6j5","89","hl128-64_bs64_lr0.001_optmomentum"
"2","7","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"2","8","1","a7ntv6j5","17","hl128-64_bs64_lr0.001_optmomentum"
"2","9","1","a7ntv6j5","1","hl128-64_bs64_lr0.001_optmomentum"
"3","0","1","a7ntv6j5","41","hl128-64_bs64_lr0.001_optmomentum"
"3","1","1","a7ntv6j5","21","hl128-64_bs64_lr0.001_optmomentum"
"3","2","1","a7ntv6j5","6","hl128-64_bs64_lr0.001_optmomentum"
"3","3","1","a7ntv6j5","829","hl128-64_bs64_lr0.001_optmomentum"
"3","4","1","a7ntv6j5","58","hl128-64_bs64_lr0.001_optmomentum"
"3","5","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"3","6","1","a7ntv6j5","42","hl128-64_bs64_lr0.001_optmomentum"
"3","7","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"3","8","1","a7ntv6j5","3","hl128-64_bs64_lr0.001_optmomentum"
"3","9","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"4","0","1","a7ntv6j5","3","hl128-64_bs64_lr0.001_optmomentum"
"4","1","1","a7ntv6j5","6","hl128-64_bs64_lr0.001_optmomentum"
"4","2","1","a7ntv6j5","242","hl128-64_bs64_lr0.001_optmomentum"
"4","3","1","a7ntv6j5","69","hl128-64_bs64_lr0.001_optmomentum"
"4","4","1","a7ntv6j5","614","hl128-64_bs64_lr0.001_optmomentum"
"4","5","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"4","6","1","a7ntv6j5","52","hl128-64_bs64_lr0.001_optmomentum"
"4","7","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"4","8","1","a7ntv6j5","14","hl128-64_bs64_lr0.001_optmomentum"
"4","9","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"5","0","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"5","1","1","a7ntv6j5","1","hl128-64_bs64_lr0.001_optmomentum"
"5","2","1","a7ntv6j5","3","hl128-64_bs64_lr0.001_optmomentum"
"5","3","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"5","4","1","a7ntv6j5","1","hl128-64_bs64_lr0.001_optmomentum"
"5","5","1","a7ntv6j5","302","hl128-64_bs64_lr0.001_optmomentum"
"5","6","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"5","7","1","a7ntv6j5","368","hl128-64_bs64_lr0.001_optmomentum"
"5","8","1","a7ntv6j5","14","hl128-64_bs64_lr0.001_optmomentum"
"5","9","1","a7ntv6j5","311","hl128-64_bs64_lr0.001_optmomentum"
"6","0","1","a7ntv6j5","232","hl128-64_bs64_lr0.001_optmomentum"
"6","1","1","a7ntv6j5","2","hl128-64_bs64_lr0.001_optmomentum"
"6","2","1","a7ntv6j5","197","hl128-64_bs64_lr0.001_optmomentum"
"6","3","1","a7ntv6j5","57","hl128-64_bs64_lr0.001_optmomentum"
"6","4","1","a7ntv6j5","297","hl128-64_bs64_lr0.001_optmomentum"
"6","5","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"6","6","1","a7ntv6j5","173","hl128-64_bs64_lr0.001_optmomentum"
"6","7","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"6","8","1","a7ntv6j5","42","hl128-64_bs64_lr0.001_optmomentum"
"6","9","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"7","0","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"7","1","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"7","2","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"7","3","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"7","4","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"7","5","1","a7ntv6j5","18","hl128-64_bs64_lr0.001_optmomentum"
"7","6","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"7","7","1","a7ntv6j5","879","hl128-64_bs64_lr0.001_optmomentum"
"7","8","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"7","9","1","a7ntv6j5","103","hl128-64_bs64_lr0.001_optmomentum"
"8","0","1","a7ntv6j5","2","hl128-64_bs64_lr0.001_optmomentum"
"8","1","1","a7ntv6j5","2","hl128-64_bs64_lr0.001_optmomentum"
"8","2","1","a7ntv6j5","15","hl128-64_bs64_lr0.001_optmomentum"
"8","3","1","a7ntv6j5","15","hl128-64_bs64_lr0.001_optmomentum"
"8","4","1","a7ntv6j5","14","hl128-64_bs64_lr0.001_optmomentum"
"8","5","1","a7ntv6j5","8","hl128-64_bs64_lr0.001_optmomentum"
"8","6","1","a7ntv6j5","21","hl128-64_bs64_lr0.001_optmomentum"
"8","7","1","a7ntv6j5","15","hl128-64_bs64_lr0.001_optmomentum"
"8","8","1","a7ntv6j5","905","hl128-64_bs64_lr0.001_optmomentum"
"8","9","1","a7ntv6j5","3","hl128-64_bs64_lr0.001_optmomentum"
"9","0","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"9","1","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"9","2","1","a7ntv6j5","1","hl128-64_bs64_lr0.001_optmomentum"
"9","3","1","a7ntv6j5","0","hl128-64_bs64_lr0.001_optmomentum"
"9","4","1","a7ntv6j5","1","hl128-64_bs64_lr0.001_optmomentum"
"9","5","1","a7ntv6j5","4","hl128-64_bs64_lr0.001_optmomentum"
"9","6","1","a7ntv6j5","3","hl128-64_bs64_lr0.001_optmomentum"
"9","7","1","a7ntv6j5","64","hl128-64_bs64_lr0.001_optmomentum"
"9","8","1","a7ntv6j5","1","hl128-64_bs64_lr0.001_optmomentum"
"9","9","1","a7ntv6j5","926","hl128-64_bs64_lr0.001_optmomentum"
"0","0","0","x0cqop1n","301","hl128-64_bs64_lr0.001_optsgd"
"0","1","0","x0cqop1n","36","hl128-64_bs64_lr0.001_optsgd"
"0","2","0","x0cqop1n","51","hl128-64_bs64_lr0.001_optsgd"
"0","3","0","x0cqop1n","311","hl128-64_bs64_lr0.001_optsgd"
"0","4","0","x0cqop1n","171","hl128-64_bs64_lr0.001_optsgd"
"0","5","0","x0cqop1n","1","hl128-64_bs64_lr0.001_optsgd"
"0","6","0","x0cqop1n","100","hl128-64_bs64_lr0.001_optsgd"
"0","7","0","x0cqop1n","0","hl128-64_bs64_lr0.001_optsgd"
"0","8","0","x0cqop1n","6","hl128-64_bs64_lr0.001_optsgd"
"0","9","0","x0cqop1n","23","hl128-64_bs64_lr0.001_optsgd"
"1","0","0","x0cqop1n","12","hl128-64_bs64_lr0.001_optsgd"
"1","1","0","x0cqop1n","886","hl128-64_bs64_lr0.001_optsgd"
"1","2","0","x0cqop1n","14","hl128-64_bs64_lr0.001_optsgd"
"1","3","0","x0cqop1n","27","hl128-64_bs64_lr0.001_optsgd"
"1","4","0","x0cqop1n","28","hl128-64_bs64_lr0.001_optsgd"
"1","5","0","x0cqop1n","0","hl128-64_bs64_lr0.001_optsgd"
"1","6","0","x0cqop1n","8","hl128-64_bs64_lr0.001_optsgd"
"1","7","0","x0cqop1n","0","hl128-64_bs64_lr0.001_optsgd"
"1","8","0","x0cqop1n","0","hl128-64_bs64_lr0.001_optsgd"
"1","9","0","x0cqop1n","25","hl128-64_bs64_lr0.001_optsgd"
"2","0","0","x0cqop1n","33","hl128-64_bs64_lr0.001_optsgd"
"2","1","0","x0cqop1n","5","hl128-64_bs64_lr0.001_optsgd"
"2","2","0","x0cqop1n","677","hl128-64_bs64_lr0.001_optsgd"
"2","3","0","x0cqop1n","12","hl128-64_bs64_lr0.001_optsgd"
"2","4","0","x0cqop1n","225","hl128-64_bs64_lr0.001_optsgd"
"2","5","0","x0cqop1n","2","hl128-64_bs64_lr0.001_optsgd"
"2","6","0","x0cqop1n","36","hl128-64_bs64_lr0.001_optsgd"
"2","7","0","x0cqop1n","0","hl128-64_bs64_lr0.001_optsgd"
"2","8","0","x0cqop1n","2","hl128-64_bs64_lr0.001_optsgd"
"2","9","0","x0cqop1n","8","hl128-64_bs64_lr0.001_optsgd"
"3","0","0","x0cqop1n","24","hl128-64_bs64_lr0.001_optsgd"
"3","1","0","x0cqop1n","446","hl128-64_bs64_lr0.001_optsgd"
"3","2","0","x0cqop1n","41","hl128-64_bs64_lr0.001_optsgd"
"3","3","0","x0cqop1n","308","hl128-64_bs64_lr0.001_optsgd"
"3","4","0","x0cqop1n","93","hl128-64_bs64_lr0.001_optsgd"
"3","5","0","x0cqop1n","0","hl128-64_bs64_lr0.001_optsgd"
"3","6","0","x0cqop1n","46","hl128-64_bs64_lr0.001_optsgd"
"3","7","0","x0cqop1n","0","hl128-64_bs64_lr0.001_optsgd"
"3","8","0","x0cqop1n","1","hl128-64_bs64_lr0.001_optsgd"
"3","9","0","x0cqop1n","41","hl128-64_bs64_lr0.001_optsgd"
"4","0","0","x0cqop1n","7","hl128-64_bs64_lr0.001_optsgd"
"4","1","0","x0cqop1n","27","hl128-64_bs64_lr0.001_optsgd"
"4","2","0","x0cqop1n","568","hl128-64_bs64_lr0.001_optsgd"
"4","3","0","x0cqop1n","14","hl128-64_bs64_lr0.001_optsgd"
"4","4","0","x0cqop1n","339","hl128-64_bs64_lr0.001_optsgd"
"4","5","0","x0cqop1n","1","hl128-64_bs64_lr0.001_optsgd"
"4","6","0","x0cqop1n","27","hl128-64_bs64_lr0.001_optsgd"
"4","7","0","x0cqop1n","0","hl128-64_bs64_lr0.001_optsgd"
"4","8","0","x0cqop1n","0","hl128-64_bs64_lr0.001_optsgd"
"4","9","0","x0cqop1n","17","hl128-64_bs64_lr0.001_optsgd"
"5","0","0","x0cqop1n","245","hl128-64_bs64_lr0.001_optsgd"
"5","1","0","x0cqop1n","22","hl128-64_bs64_lr0.001_optsgd"
"5","2","0","x0cqop1n","2","hl128-64_bs64_lr0.001_optsgd"
"5","3","0","x0cqop1n","6","hl128-64_bs64_lr0.001_optsgd"
"5","4","0","x0cqop1n","139","hl128-64_bs64_lr0.001_optsgd"
"5","5","0","x0cqop1n","167","hl128-64_bs64_lr0.001_optsgd"
"5","6","0","x0cqop1n","106","hl128-64_bs64_lr0.001_optsgd"
"5","7","0","x0cqop1n","74","hl128-64_bs64_lr0.001_optsgd"
"5","8","0","x0cqop1n","8","hl128-64_bs64_lr0.001_optsgd"
"5","9","0","x0cqop1n","231","hl128-64_bs64_lr0.001_optsgd"
"6","0","0","x0cqop1n","89","hl128-64_bs64_lr0.001_optsgd"
"6","1","0","x0cqop1n","25","hl128-64_bs64_lr0.001_optsgd"
"6","2","0","x0cqop1n","416","hl128-64_bs64_lr0.001_optsgd"
"6","3","0","x0cqop1n","114","hl128-64_bs64_lr0.001_optsgd"
"6","4","0","x0cqop1n","251","hl128-64_bs64_lr0.001_optsgd"
"6","5","0","x0cqop1n","1","hl128-64_bs64_lr0.001_optsgd"
"6","6","0","x0cqop1n","90","hl128-64_bs64_lr0.001_optsgd"
"6","7","0","x0cqop1n","0","hl128-64_bs64_lr0.001_optsgd"
"6","8","0","x0cqop1n","5","hl128-64_bs64_lr0.001_optsgd"
"6","9","0","x0cqop1n","9","hl128-64_bs64_lr0.001_optsgd"
"7","0","0","x0cqop1n","172","hl128-64_bs64_lr0.001_optsgd"
"7","1","0","x0cqop1n","2","hl128-64_bs64_lr0.001_optsgd"
"7","2","0","x0cqop1n","0","hl128-64_bs64_lr0.001_optsgd"
"7","3","0","x0cqop1n","1","hl128-64_bs64_lr0.001_optsgd"
"7","4","0","x0cqop1n","12","hl128-64_bs64_lr0.001_optsgd"
"7","5","0","x0cqop1n","43","hl128-64_bs64_lr0.001_optsgd"
"7","6","0","x0cqop1n","197","hl128-64_bs64_lr0.001_optsgd"
"7","7","0","x0cqop1n","336","hl128-64_bs64_lr0.001_optsgd"
"7","8","0","x0cqop1n","10","hl128-64_bs64_lr0.001_optsgd"
"7","9","0","x0cqop1n","227","hl128-64_bs64_lr0.001_optsgd"
"8","0","0","x0cqop1n","250","hl128-64_bs64_lr0.001_optsgd"
"8","1","0","x0cqop1n","7","hl128-64_bs64_lr0.001_optsgd"
"8","2","0","x0cqop1n","49","hl128-64_bs64_lr0.001_optsgd"
"8","3","0","x0cqop1n","99","hl128-64_bs64_lr0.001_optsgd"
"8","4","0","x0cqop1n","339","hl128-64_bs64_lr0.001_optsgd"
"8","5","0","x0cqop1n","8","hl128-64_bs64_lr0.001_optsgd"
"8","6","0","x0cqop1n","83","hl128-64_bs64_lr0.001_optsgd"
"8","7","0","x0cqop1n","21","hl128-64_bs64_lr0.001_optsgd"
"8","8","0","x0cqop1n","108","hl128-64_bs64_lr0.001_optsgd"
"8","9","0","x0cqop1n","36","hl128-64_bs64_lr0.001_optsgd"
"9","0","0","x0cqop1n","54","hl128-64_bs64_lr0.001_optsgd"
"9","1","0","x0cqop1n","0","hl128-64_bs64_lr0.001_optsgd"
"9","2","0","x0cqop1n","2","hl128-64_bs64_lr0.001_optsgd"
"9","3","0","x0cqop1n","2","hl128-64_bs64_lr0.001_optsgd"
"9","4","0","x0cqop1n","32","hl128-64_bs64_lr0.001_optsgd"
"9","5","0","x0cqop1n","6","hl128-64_bs64_lr0.001_optsgd"
"9","6","0","x0cqop1n","4","hl128-64_bs64_lr0.001_optsgd"
"9","7","0","x0cqop1n","31","hl128-64_bs64_lr0.001_optsgd"
"9","8","0","x0cqop1n","2","hl128-64_bs64_lr0.001_optsgd"
"9","9","0","x0cqop1n","867","hl128-64_bs64_lr0.001_optsgd"
