"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"2","6","1","m4vt94x2","35","hl128-64_bs64_lr0.001_optadam"
"2","7","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"2","8","1","m4vt94x2","15","hl128-64_bs64_lr0.001_optadam"
"2","9","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"3","0","1","m4vt94x2","16","hl128-64_bs64_lr0.001_optadam"
"3","1","1","m4vt94x2","12","hl128-64_bs64_lr0.001_optadam"
"3","2","1","m4vt94x2","15","hl128-64_bs64_lr0.001_optadam"
"3","3","1","m4vt94x2","872","hl128-64_bs64_lr0.001_optadam"
"3","4","1","m4vt94x2","62","hl128-64_bs64_lr0.001_optadam"
"3","5","1","m4vt94x2","1","hl128-64_bs64_lr0.001_optadam"
"3","6","1","m4vt94x2","15","hl128-64_bs64_lr0.001_optadam"
"3","7","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"3","8","1","m4vt94x2","7","hl128-64_bs64_lr0.001_optadam"
"3","9","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"4","0","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"4","1","1","m4vt94x2","2","hl128-64_bs64_lr0.001_optadam"
"4","2","1","m4vt94x2","58","hl128-64_bs64_lr0.001_optadam"
"4","3","1","m4vt94x2","31","hl128-64_bs64_lr0.001_optadam"
"4","4","1","m4vt94x2","875","hl128-64_bs64_lr0.001_optadam"
"4","5","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"4","6","1","m4vt94x2","28","hl128-64_bs64_lr0.001_optadam"
"4","7","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"4","8","1","m4vt94x2","6","hl128-64_bs64_lr0.001_optadam"
"4","9","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"5","0","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"5","1","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"5","2","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"5","3","1","m4vt94x2","1","hl128-64_bs64_lr0.001_optadam"
"5","4","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"5","5","1","m4vt94x2","913","hl128-64_bs64_lr0.001_optadam"
"5","6","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"5","7","1","m4vt94x2","61","hl128-64_bs64_lr0.001_optadam"
"5","8","1","m4vt94x2","3","hl128-64_bs64_lr0.001_optadam"
"5","9","1","m4vt94x2","22","hl128-64_bs64_lr0.001_optadam"
"6","0","1","m4vt94x2","130","hl128-64_bs64_lr0.001_optadam"
"6","1","1","m4vt94x2","2","hl128-64_bs64_lr0.001_optadam"
"6","2","1","m4vt94x2","126","hl128-64_bs64_lr0.001_optadam"
"6","3","1","m4vt94x2","107","hl128-64_bs64_lr0.001_optadam"
"6","4","1","m4vt94x2","228","hl128-64_bs64_lr0.001_optadam"
"6","5","1","m4vt94x2","3","hl128-64_bs64_lr0.001_optadam"
"6","6","1","m4vt94x2","365","hl128-64_bs64_lr0.001_optadam"
"6","7","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"6","8","1","m4vt94x2","39","hl128-64_bs64_lr0.001_optadam"
"6","9","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"7","0","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"7","1","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"7","2","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"7","3","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"7","4","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"7","5","1","m4vt94x2","41","hl128-64_bs64_lr0.001_optadam"
"7","6","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"7","7","1","m4vt94x2","910","hl128-64_bs64_lr0.001_optadam"
"7","8","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"7","9","1","m4vt94x2","49","hl128-64_bs64_lr0.001_optadam"
"8","0","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"8","1","1","m4vt94x2","1","hl128-64_bs64_lr0.001_optadam"
"8","2","1","m4vt94x2","20","hl128-64_bs64_lr0.001_optadam"
"8","3","1","m4vt94x2","10","hl128-64_bs64_lr0.001_optadam"
"8","4","1","m4vt94x2","6","hl128-64_bs64_lr0.001_optadam"
"8","5","1","m4vt94x2","13","hl128-64_bs64_lr0.001_optadam"
"8","6","1","m4vt94x2","5","hl128-64_bs64_lr0.001_optadam"
"8","7","1","m4vt94x2","6","hl128-64_bs64_lr0.001_optadam"
"8","8","1","m4vt94x2","939","hl128-64_bs64_lr0.001_optadam"
"8","9","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"9","0","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"9","1","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"9","2","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"9","3","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"9","4","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"9","5","1","m4vt94x2","43","hl128-64_bs64_lr0.001_optadam"
"9","6","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
